Ticker,AAPL,ABT,ACN,ADBE,AIG,ALL,AMGN,AMZN,AXP,BA,BAC,BIIB,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CSCO,CVS,CVX,DHR,DIS,DUK,EMR,EXC,F,FDX,GD,GE,GILD,GOOG,GOOGL,GS,HAL,HD,HON,IBM,INTC,JNJ,JPM,KMB,KO,LLY,LMT,LOW,MA,MCD,MDT,MET,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,OXY,PEP,PFE,PG,PM,QCOM,SBUX,SLB,SO,SPG,T,TGT,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
BAC,0.3542114562445329,0.38805203242718694,0.46619177719348176,0.41995452385336557,0.5906325893044148,0.5763618271549049,0.3650018039521074,0.33155805402833166,0.6049729684748081,0.4977843624625665,1.0,0.3086427704576727,0.7203651838931957,0.36486750118088424,0.6430273585734649,0.28013749429015067,0.8321697305704828,0.5421003678102432,0.31571665547841454,0.2571428738904283,0.44333688596016846,0.6708163289518796,0.4467660071502244,0.36052885104463395,0.439700162803027,0.39196574362880926,0.49092704509158575,0.40495483989788306,0.5221743600049457,0.15507869260864518,0.5355700074860542,0.22763273258567857,0.5389110503922174,0.5334731997184945,0.506812572756688,0.5067756683931692,0.3199600180896182,0.40213402938091897,0.4001550265710117,0.7410330997892792,0.44870836642193107,0.4612198057628114,0.5845141509930297,0.4025510641949792,0.41562848827787646,0.3767895274189746,0.8277202738689861,0.23874018793171767,0.32165849048409056,0.31571172778591505,0.38475878115996265,0.434715464795386,0.4661405683537351,0.31502368847257506,0.4413622394215186,0.7199090956766189,0.5206830164974205,0.24405689294535432,0.38226337263511423,0.7953175379423792,0.4273796819080855,0.23617827917226938,0.21861904726527445,0.36713069789783365,0.3792451518119846,0.4663709822747315,0.4853136384012308,0.28765047769952384,0.43002190927947775,0.28046128526511277,0.2673636093239974,0.3799870045590678,0.392146197645205,0.4970913880564008,0.11704674155898909,0.43140854098470477,0.35472886475840165,0.2973758849367646,0.4656861153498213,0.42208506678127977,0.5241460130484485,0.47429224415107546,0.7495865735889272,0.4392033624852182,0.3135472961570077,0.7568778774634854,0.254839605775626,0.48616968103627733
BIIB,0.24082766012081275,0.4129669088626318,0.33296180422212013,0.33867938674357045,0.29397497720764454,0.27871923936989573,0.5200284042085169,0.261712353164376,0.3340476135368579,0.32049262826262553,0.3086427704576727,1.0,0.339715200839251,0.2994237792011973,0.3804893868601042,0.3657055116574794,0.33232272305862415,0.3085143726338818,0.2204049135003146,0.24219267588104187,0.32623338014119396,0.36544752525303703,0.2504549593247199,0.2520372609796843,0.26982165725874274,0.3100643725948382,0.3040542126098979,0.2985466507833304,0.34453102630884186,0.15993790266868893,0.33098522876390396,0.13777556412277012,0.27691142937413366,0.3254547842728554,0.3461606071469369,0.2664930893115075,0.4770837911048619,0.3280007396308635,0.32835029516191555,0.3296049379740231,0.25785247719496573,0.34031498105163377,0.39710427839996126,0.2968302137414389,0.2998423366774112,0.3717279350109211,0.3292713644062849,0.2287061824615573,0.26411300974026136,0.41269906426996067,0.29712446363398765,0.2771238612331564,0.35010235116655386,0.2724098486755976,0.37570177507407265,0.3418044807361892,0.33304920908365715,0.21835208196739594,0.3588192402679035,0.3269788828810088,0.3027407574155009,0.178568656135754,0.16958945138065903,0.289964011340228,0.2539622192424954,0.3182617036597041,0.27802986311326655,0.25446555539991705,0.40177125843138756,0.23335932177133006,0.255384409357813,0.28888531737421214,0.29058993744421485,0.28567108474160846,0.11689399605208602,0.2474820820274969,0.24030842330145424,0.19440632527932455,0.3496541333618174,0.3408536026307665,0.30580205838417934,0.3187960968997743,0.339467513263305,0.31803981047219615,0.19772759882603724,0.3299505735454205,0.20681885488763668,0.30154071655270537
BK,0.3431227218982972,0.4644442738486557,0.5227002707441902,0.4295745613276311,0.5740246378185032,0.5893425386192442,0.41299284524000723,0.3437231438442439,0.6325975648418475,0.5393118279952185,0.7203651838931957,0.339715200839251,1.0,0.3759462193004985,0.6897307114575105,0.31823848610904365,0.7340800519171153,0.5511777405096279,0.32331042887807193,0.34009976906175193,0.4753454588041571,0.660383358659939,0.46705620122608016,0.38061669942189497,0.46031992283844786,0.43352813318029026,0.5393023505338757,0.441141939088125,0.5454381200984117,0.20586702128086248,0.5825208129052665,0.2594466165272138,0.5388338759499497,0.5667521166031302,0.5587758346697707,0.5178057204084491,0.34656204611653724,0.42267972059162673,0.42167878296902184,0.6975818169757989,0.47394511914186555,0.4933532445026391,0.6354680482963384,0.44137878874867814,0.4668589013185733,0.4488948382984729,0.755323162934984,0.30988075519621194,0.4033962865967704,0.3723673775509812,0.4445103485183134,0.4544009665224584,0.4994450370404257,0.360087588499912,0.47237829324490455,0.7259865932881663,0.5754018185888654,0.29386442765493176,0.43459510238329757,0.742257724120193,0.4620579421224361,0.2785853812716812,0.19928770163551623,0.4110919781805176,0.40420566218888515,0.5019164189900599,0.5161128413460818,0.36439999833136266,0.47553178426545356,0.3514585110453211,0.3370828780882544,0.4116262807819822,0.4018138989062594,0.5203846218236782,0.17307281385789985,0.4371116850613286,0.4081010554340434,0.32353353958542996,0.5208529099333652,0.4278109237649341,0.5604430523995729,0.5339605479901008,0.7429471946300055,0.47140286772819173,0.37340363730552933,0.7364334384843177,0.28949474365256883,0.5476123860399463
BKNG,0.37612818916143786,0.34897384538512394,0.3992691541411896,0.42057559017027435,0.3426442471197654,0.32992837384678236,0.3353316702695932,0.5004482165000211,0.389490357811351,0.4039907805263446,0.36486750118088424,0.2994237792011973,0.3759462193004985,1.0,0.4347096099619332,0.23588037499047262,0.38623062350936843,0.4218136689727754,0.2310253695090447,0.24503135627212858,0.32597293216455114,0.37376274682840344,0.30209616190709615,0.2799927078384375,0.3662266873671994,0.2548966936418872,0.34462039060706906,0.3464032327138878,0.4115196392208718,0.121974362559966,0.40327328023828446,0.14627360603976117,0.40144300855526743,0.4028766449282893,0.4023717933453988,0.3312793174750714,0.2877828025854502,0.47063794614553267,0.47117578111738057,0.3866457846400218,0.34923229265540207,0.3641822749975211,0.4658393356091233,0.3654804549235864,0.3517295286911124,0.30802769887472375,0.3911781829606122,0.19491750408829922,0.2842528133837317,0.22092105363795508,0.29366113635455265,0.30010826040813576,0.4569900019929354,0.29967589082045665,0.36778196759005305,0.418691374677678,0.41789923558138786,0.22487991656540893,0.30428212342849875,0.3838878553352732,0.38112087413139095,0.18739180921387777,0.3359170454941234,0.3737303926332275,0.35401238061388396,0.4051774070866712,0.36460846048001105,0.25303370154554117,0.327725729996078,0.20938986403914953,0.2788611527326011,0.33990148492061345,0.40096358628535383,0.37766283120481614,0.12758527974924033,0.309949715142194,0.23829568293907918,0.23615217389484386,0.43619860940831795,0.33005901131100185,0.3889301643368378,0.3992912551632525,0.38315812867042315,0.4301496562418288,0.21251242944886997,0.37268221156772846,0.1629169027352809,0.33673588621257144
BLK,0.38947450450729254,0.507340355110495,0.5728028310983282,0.4792081202616635,0.54421531906463,0.5948163921857066,0.45801979067901993,0.3966614366400428,0.5934747619268704,0.5514867167004189,0.6430273585734649,0.3804893868601042,0.6897307114575105,0.4347096099619332,1.0,0.3675644515728323,0.6723828616330938,0.5934770182930141,0.3454805446849431,0.4034993100346153,0.5084638652347053,0.6305714392857992,0.4895855297160768,0.4351219423278371,0.4875653163623686,0.4438519355959281,0.5669450274493025,0.47664063907051485,0.5586680614789531,0.26477992621796886,0.6249845772471112,0.2992373054717632,0.5613007371856904,0.6165737948346709,0.5741819191181561,0.5202696828861705,0.3868637197957134,0.4768094042723212,0.47421660064685645,0.6495303535431929,0.4937037747849182,0.5266267595479924,0.6625694824410514,0.4917444312044753,0.49528418524518897,0.5066896302631635,0.6830639581200578,0.37158103273042986,0.45070344860973494,0.4122682282587527,0.4583238531923345,0.4939319011939514,0.5605257253573948,0.40935428927262596,0.5141792484517114,0.6767547300186239,0.6266128139535205,0.35520883507747913,0.46270786752734744,0.6792149105462725,0.502562384866797,0.3365470245472261,0.22955748432258435,0.4619012276893264,0.4076269791066267,0.5561173128559104,0.5398119819779061,0.41678465896727984,0.5046771955486472,0.3916282434620687,0.38080185176221604,0.47270492086561744,0.4630193912051346,0.5399331542433651,0.2332982801992968,0.5031305755915234,0.4353670385201722,0.3670731334594948,0.5481320975774225,0.46665357699780846,0.5861119060569374,0.5717199660653294,0.6608884428094637,0.5244016176885465,0.40714818234449357,0.6624509475015089,0.32786245084032406,0.575696995103297
BMY,0.21904686255984032,0.4191173813451527,0.35362966399572976,0.2665822522436766,0.2659367616662195,0.30920663836121254,0.44373466848130716,0.21436559832023488,0.31353502915924125,0.3265955307511289,0.28013749429015067,0.3657055116574794,0.31823848610904365,0.23588037499047262,0.3675644515728323,1.0,0.31395817854248265,0.271722440330535,0.2255905179110718,0.3098379535141354,0.3020679357086867,0.3006489800350741,0.25442497553873605,0.28431060806897296,0.2650128957580474,0.2851606918114996,0.30906123458205753,0.28625355323514684,0.3257924162997651,0.215966432710193,0.3075220297295828,0.20192615793416144,0.27167498222468495,0.2995400516592872,0.3497570630513237,0.2819028154080194,0.3490125548721364,0.2450853135734863,0.24597946270360024,0.3094819834371943,0.20973214727029924,0.328231390232697,0.3712455780437729,0.26313596962290686,0.27869854179724907,0.4372293919486576,0.33337797895752996,0.31381147292574607,0.30050345797995937,0.4419113249044146,0.3334412269099094,0.2799772098900529,0.34096327153706557,0.2707509966487829,0.38187725095411523,0.31080229909342627,0.36347061431838923,0.2520120074070563,0.3458262247687913,0.3060630808907657,0.28196478434186306,0.25380661904446905,0.13856178559806293,0.25866501850964235,0.19392835313720427,0.30130289547021977,0.2742162964665034,0.3016247655393955,0.46460866262845824,0.30912170932459754,0.26250204226414264,0.26852059288313,0.2603417335537325,0.25094652104127313,0.18696605240761288,0.27421208024351545,0.2641419754056358,0.19603887016544003,0.30016259453120503,0.32448001835051365,0.2893305999044585,0.30638787512804083,0.34129291082171775,0.32029702242051544,0.2565195609970906,0.3229029826954747,0.2524902000729844,0.31645628615484
C,0.3587471458085076,0.43840804067276395,0.5380818578911373,0.44396050121339814,0.6161341766759851,0.5966614149759378,0.39157832108055673,0.3566161262931088,0.611116536202034,0.525108155165857,0.8321697305704828,0.33232272305862415,0.7340800519171153,0.38623062350936843,0.6723828616330938,0.31395817854248265,1.0,0.5758058728018429,0.33984733857486016,0.3081987676940584,0.47025456198865423,0.6635014572450678,0.4683093947587112,0.36779714099874755,0.45489504812125775,0.40848476142616263,0.5299575808094177,0.41991437750559807,0.5488484390777728,0.19684948088600376,0.5670189081338716,0.2514183683331195,0.5678690177689742,0.5662170378917054,0.5326913138071965,0.5379398818255117,0.3417284749707651,0.4261072046930915,0.425438487954518,0.7576869190290291,0.48209028518076336,0.47913641370525123,0.6210024000005656,0.45880417276463326,0.4470065443029128,0.4255986267729283,0.8319156782304422,0.2663797295874105,0.3658443173158443,0.3406541433055964,0.4117039171011762,0.4420147525708721,0.5067430257235452,0.3546144562111437,0.4654904896245796,0.742397250499848,0.5529127891451915,0.27306727878293324,0.4113978827501646,0.8081145706910532,0.4576813417537199,0.2654538233984146,0.22763026646507345,0.403714587885547,0.393180355669542,0.510485399842355,0.5242914266450994,0.3286654731983,0.4587948064046108,0.3255190081741124,0.3317671990235052,0.4033648373292614,0.4127389666112561,0.5284798648244844,0.16822987039851314,0.4549053830210862,0.3979261572639602,0.33065127802195393,0.4938302063976636,0.4363457971110088,0.5534141501575521,0.5025459816481312,0.735562159986,0.4769243730466645,0.34361819483823747,0.7497146193742715,0.27898801680474195,0.5286047187383088
CAT,0.4217433269047393,0.3898348372706878,0.509711198458078,0.43120502763214275,0.4802449567812043,0.5066963319678811,0.3576066593422465,0.3795091636953851,0.5347301046761294,0.5598481599321646,0.5421003678102432,0.3085143726338818,0.5511777405096279,0.4218136689727754,0.5934770182930141,0.271722440330535,0.5758058728018429,1.0,0.32312690699681035,0.3189801336720123,0.4728723559707771,0.5226827611053144,0.5641109361413819,0.34526481855330976,0.46587792329539107,0.3800631525929067,0.6101600268350061,0.45437185693752,0.4952681844157219,0.2106535957984827,0.7070080954024077,0.2774584760299016,0.543371220587966,0.5911979935669858,0.5860233690391952,0.49900747557462194,0.31793909192384373,0.42791520016254975,0.4279031713131602,0.5475321491092093,0.580729230364052,0.46294806611389283,0.6859271399869854,0.471168168675178,0.4885756938357246,0.39806054410943026,0.575330353563724,0.2862113514944652,0.36976698848396444,0.29537357225156946,0.44169546941475746,0.4236066793187237,0.47775406494627753,0.3592729245188156,0.44252191739550495,0.5983439064512255,0.6347426016850752,0.28198692721728347,0.3838435491358285,0.5588369179983904,0.4779657062746405,0.25904526423174246,0.24875069821215906,0.402765338198661,0.40874772011843485,0.5004934661378273,0.5922760137292861,0.31171036031906013,0.40984612001752213,0.3220492564415119,0.32029499451960897,0.4466265383177962,0.3952374619315221,0.6058793747253826,0.19125269498392924,0.4208938729423096,0.3957764952889857,0.3138687849073786,0.5487495503028897,0.3885973530489983,0.6201047592946574,0.5609719313083906,0.5536882593860876,0.4401663110214338,0.32620009447816717,0.5427204462384067,0.2696221704227846,0.595461327162813
CHTR,0.2632628202701568,0.284997192056411,0.3022966654169454,0.29162749885102596,0.29596712551397153,0.31348333038205933,0.2676471989594722,0.24586725275872193,0.3174279351617973,0.30225698452556704,0.31571665547841454,0.2204049135003146,0.32331042887807193,0.2310253695090447,0.3454805446849431,0.2255905179110718,0.33984733857486016,0.32312690699681035,1.0,0.294010068630854,0.5069118899609047,0.32700468748167294,0.2781393323995871,0.28066186703913437,0.2697530453401664,0.27961882136398675,0.2984103324266628,0.26903365124477185,0.38595535637335515,0.18492663204620738,0.3018508850951948,0.19094294224794317,0.3066111389051956,0.3083312239928766,0.31696306098709953,0.269208221209204,0.2351783962898462,0.27078921296624164,0.27064765785394557,0.3370652552844617,0.2448845243376371,0.3404846134168694,0.35080646645249786,0.25409474212305105,0.2746823005506506,0.2993116067737396,0.35436302836709355,0.2404348818929434,0.2835913687123465,0.2597466379499451,0.27989705629831785,0.2881582820449263,0.3160930486385912,0.2666420242992238,0.2850233014020884,0.3312126941925949,0.3534814480321407,0.19806007841996465,0.2752135074775655,0.3360974268438816,0.29428388771842334,0.21689513388991793,0.16016432450016213,0.26829409506041163,0.23423403121234126,0.2998966792331387,0.28327216873285743,0.263314792261545,0.3167409881662536,0.25096620495606337,0.2359855027104119,0.2603485725945666,0.30593634896071686,0.27474734399826223,0.14284357942891202,0.2601464738787196,0.2958314919426926,0.19713442783366006,0.30583608603923107,0.2824896034369135,0.30035094136802903,0.2991063276568358,0.36439985880365705,0.3137654071775261,0.2532904949859407,0.3427059628902289,0.23884784038869203,0.32050028547435966
CL,0.25921244176479513,0.39810816292773377,0.3997126245985002,0.29668656684424116,0.3178216398419875,0.40002047921944783,0.35251484970684643,0.2606811374338723,0.3574174115558226,0.3971744289702257,0.2571428738904283,0.24219267588104187,0.34009976906175193,0.24503135627212858,0.4034993100346153,0.3098379535141354,0.3081987676940584,0.3189801336720123,0.294010068630854,1.0,0.3693477028701112,0.2931744059246589,0.2956498801125811,0.41131174977591145,0.33726857516756037,0.3701661754101285,0.38457927288046995,0.3345611316232701,0.39506843742767705,0.43966403553949135,0.385816996839824,0.36696412313214266,0.2983328092273041,0.37299566721418154,0.37372572688540656,0.3401887303889246,0.2632906188866898,0.30283440230986247,0.3051372049084812,0.29604499468630013,0.2669555362056563,0.4012063861762486,0.4427785535057854,0.3624882767434402,0.30908209823055294,0.4801878405561144,0.33282993185327775,0.6521082426818703,0.5618207713037879,0.33631117404265515,0.3605450012467115,0.33810381687607366,0.3705209943889281,0.4075084920836347,0.385642549107049,0.32563360697421284,0.45350537612566755,0.48988163078223,0.36664564413079076,0.30771916901274093,0.33884714257177717,0.4259265612741621,0.12663859492531773,0.33703893923338263,0.2290395787297389,0.3588808334902712,0.3287114503132772,0.5811859586316447,0.3615677401786581,0.6552059658629147,0.489856128500866,0.2525041953367864,0.37734742478557803,0.31766805643908175,0.4277641964685288,0.420418963379762,0.41604287530901685,0.2823040906927058,0.34782653605153535,0.31743931913487233,0.36529931087667084,0.40912354390518413,0.36883597812153185,0.3735719027410669,0.41150352204968954,0.3454663531313007,0.37701587498813305,0.41767710378550194
CMCSA,0.33621191474086415,0.3917349812549628,0.4397607398698432,0.3826339880243282,0.4146464356311017,0.47516993061354124,0.39940660502707387,0.333155390352581,0.46593455675981166,0.43701846676814166,0.44333688596016846,0.32623338014119396,0.4753454588041571,0.32597293216455114,0.5084638652347053,0.3020679357086867,0.47025456198865423,0.4728723559707771,0.5069118899609047,0.3693477028701112,1.0,0.46233640782477387,0.39396223347098297,0.4287349609477232,0.3980847147537768,0.4147705105105875,0.45033395852092,0.38038525758886355,0.6139719242568794,0.2813851322236059,0.4778765503314947,0.2640126973819167,0.44156283852992,0.47967401607143945,0.47625095435385817,0.4385025354437746,0.3410032628879534,0.37558701647727755,0.3775106146429738,0.4849129265002264,0.37085733268277243,0.46968404206786857,0.5372502245781935,0.40839794998964046,0.4113804180783631,0.42834840425835047,0.5090397779580215,0.33572374901741747,0.3889247708152164,0.33258828988096517,0.41304275485270164,0.41604984790730654,0.4090851623494048,0.3296855055867927,0.4288646912324072,0.490158944217668,0.5025446365660805,0.33577395960891016,0.4077450197631138,0.4789812845051964,0.42337325614886867,0.3238571938954149,0.19084286114928403,0.3861341779889796,0.33525884168843545,0.43006713569067867,0.421067700798818,0.37077422560718376,0.44689347793166295,0.36477941346782516,0.35792552825369744,0.3781047148332262,0.39553879906983724,0.4178955281766269,0.21922919124014922,0.43553181850872263,0.4485669540955344,0.3279612242799048,0.4446599395907367,0.40709283611671054,0.4738030989308131,0.4820800456272207,0.5252016478131206,0.38940390396857943,0.41046327911447633,0.5080085554667536,0.3146659400063652,0.47924256799276443
COF,0.38056330412679135,0.40635761463492687,0.46440885491370565,0.4046134461886135,0.534802919458097,0.5386013579104866,0.3774001797092893,0.3311529123142049,0.6807553650574916,0.4952722040830009,0.6708163289518796,0.36544752525303703,0.660383358659939,0.37376274682840344,0.6305714392857992,0.3006489800350741,0.6635014572450678,0.5226827611053144,0.32700468748167294,0.2931744059246589,0.46233640782477387,1.0,0.45229847086891184,0.360093850671837,0.426867347369592,0.4025400008935245,0.4835909542035384,0.3937052630246501,0.5019712184445403,0.186326074560469,0.5511730298443945,0.24192179284171708,0.5164332144585877,0.5326331843504861,0.511339926041425,0.4834092605287113,0.3239362270996134,0.41379565414619485,0.40788298924093885,0.6243656268438292,0.43062816407205406,0.48162088133028447,0.5929681695253485,0.4174417007773995,0.44724604832446946,0.40327688321926797,0.6882431744955826,0.26975347105506536,0.34590200789027453,0.3283883666217743,0.4147054668228319,0.4432655006379818,0.5055951529055186,0.3320544359808971,0.43661976426285964,0.6487969484393371,0.5157761759598325,0.2756278753413526,0.3950108937683659,0.6378425816251753,0.4282914141055747,0.2534967799820605,0.2315560290122031,0.4151630815186316,0.37077480312090905,0.45183746252772344,0.4621979397050182,0.3099603239974268,0.44810171360810197,0.31352665983258016,0.30341827299225715,0.3948294952491965,0.41655268870294976,0.47591874697870534,0.1593439716703931,0.4370677152739574,0.3567866744917306,0.31632800782833015,0.48242770536835705,0.4173089749342591,0.5137552776942083,0.4924722695843534,0.6976153638406846,0.4620618936341339,0.3207479562509351,0.7019215671335602,0.2696755531451845,0.47601404400635405
COP,0.31378885101629606,0.35767548027851126,0.39348759243597686,0.34592359323781097,0.3988617052943487,0.4163292352791927,0.31890531482653794,0.27477812754210346,0.4179284145742691,0.40895657336932495,0.4467660071502244,0.2504549593247199,0.46705620122608016,0.30209616190709615,0.4895855297160768,0.25442497553873605,0.4683093947587112,0.5641109361413819,0.2781393323995871,0.2956498801125811,0.39396223347098297,0.45229847086891184,1.0,0.29968358899246395,0.36615399397715737,0.3145422121029649,0.7583638783779941,0.31733566849065253,0.4251017080286528,0.2002047760277783,0.5427398965277953,0.28135280408919167,0.43238410516470666,0.4265651916659536,0.4235990030537458,0.43364745896768947,0.26874427414201724,0.329404278175941,0.3269681490084308,0.44686400958998895,0.6541197109939105,0.3609712567406563,0.5000054352450914,0.395103830538481,0.38665680628762134,0.35601805298158945,0.4848814796081875,0.2572343134990665,0.33810057702959867,0.3017955503015015,0.3253621298653866,0.33001100812997464,0.392773149034541,0.30409081926743964,0.36051876196443083,0.5034478482577501,0.46020524487754905,0.248717991771474,0.3595687192188136,0.4635240525233362,0.38408774231595166,0.23492072325113952,0.1750023485293175,0.3089820856282267,0.28639131116772304,0.3837210194176058,0.6899571524461591,0.29072343582971455,0.37494130924487185,0.30654002857742935,0.29596529675672406,0.35368262984598575,0.30754061350859363,0.6701181742023078,0.17049200449821808,0.3409950326857542,0.335202840526509,0.2689990267791689,0.4121105429233755,0.3367105872574654,0.48376233762095394,0.42401220019631386,0.4775549230032424,0.3550963762043127,0.30318331474757565,0.46528152054163824,0.22945871111756805,0.703513358916764
COST,0.30823204039597685,0.4011302650043846,0.41032318285915514,0.3531064460654517,0.3309740663740655,0.4263914842188945,0.3425159801479374,0.32605435890927836,0.39708705378193687,0.3596326208819811,0.36052885104463395,0.2520372609796843,0.38061669942189497,0.2799927078384375,0.4351219423278371,0.28431060806897296,0.36779714099874755,0.34526481855330976,0.28066186703913437,0.41131174977591145,0.4287349609477232,0.360093850671837,0.29968358899246395,1.0,0.33535718971386663,0.40781869491669914,0.3837910247876872,0.335161401464544,0.42234011708645697,0.3040751082977869,0.39525202420437117,0.2664708132121604,0.36530046595089655,0.39130411966192724,0.4028655372596591,0.3385794972504277,0.28427148585307915,0.3459872384782515,0.34850671723181514,0.3666727965339585,0.2645834505795915,0.48950262978644604,0.451215788246206,0.3538793487014706,0.3493078601851047,0.4302117764226227,0.38062178780358497,0.3956676418830565,0.41153951265412164,0.32381999805424855,0.36502577542808323,0.41342157880483676,0.3855536938709922,0.3768585260853636,0.38361839080357046,0.3773970482839625,0.4398948997003162,0.3779251175145186,0.36322303699764624,0.35024494929329875,0.3949716491462334,0.32378623424386727,0.17652565582174254,0.3768239739013144,0.27269452392301785,0.3559811605610162,0.32428013734859784,0.4236664635488514,0.3913498138245303,0.3890084800605727,0.3460014674387151,0.3160581725827947,0.3970297828971379,0.3189849312267208,0.29382780379759643,0.41243001588450884,0.3744051109266875,0.46136194464780295,0.37962123128852393,0.34397234000401594,0.3822206555664115,0.41171218371745055,0.4303254831998906,0.35964094144159875,0.37748357617771466,0.400934690413619,0.4934838092557015,0.39025828479569014
CSCO,0.39287322243141093,0.39477419058050034,0.5012293670578328,0.4300811405697279,0.37224399333980895,0.4357068949299987,0.3371087202282478,0.3697201525010141,0.4261106970563865,0.43482709932029745,0.439700162803027,0.26982165725874274,0.46031992283844786,0.3662266873671994,0.4875653163623686,0.2650128957580474,0.45489504812125775,0.46587792329539107,0.2697530453401664,0.33726857516756037,0.3980847147537768,0.426867347369592,0.36615399397715737,0.33535718971386663,1.0,0.3366636978178901,0.434320822871838,0.3641403233024486,0.45465576478498565,0.2236202224652957,0.4928130533681763,0.236465740848708,0.427112998356362,0.4534121085969018,0.47239844158727273,0.40027538051575723,0.28664066687267675,0.4111366088578471,0.4119552877533362,0.4485096577634248,0.34690099096812216,0.4084417014531606,0.5198141666699828,0.4591714029055385,0.4929524394829792,0.41324779580530807,0.4763811474699045,0.2961315919394995,0.3482797898729447,0.32371850347249415,0.38656970121650897,0.37983026469994896,0.446840609522753,0.3380287534961061,0.40299458114807246,0.4531944727152589,0.5074588528732171,0.2927541892802942,0.36305201511667234,0.46111468800946326,0.5110441447434774,0.2720233318743651,0.2148946895045019,0.36810097385579105,0.4096911722517399,0.49406108595499726,0.39530543754870534,0.3629064005706608,0.37918067531288274,0.3303619971463873,0.30879530784891895,0.3981410229976794,0.38030178678312826,0.4032636429924304,0.20008067546466,0.3770312451739379,0.34445929706531564,0.2851731781830151,0.5157559556248643,0.34971786869273735,0.4415428436762723,0.46162661790610154,0.47137993648435744,0.4148494618505675,0.29932649930546773,0.466806859533135,0.3051771603408681,0.4439222249407465
CVS,0.2757729908066772,0.4029865491083886,0.394417548214539,0.31846938644342937,0.374635005796159,0.42203476388491495,0.4014492267740649,0.26174086678122177,0.42912048698152083,0.3816055896266256,0.39196574362880926,0.3100643725948382,0.43352813318029026,0.2548966936418872,0.4438519355959281,0.2851606918114996,0.40848476142616263,0.3800631525929067,0.27961882136398675,0.3701661754101285,0.4147705105105875,0.4025400008935245,0.3145422121029649,0.40781869491669914,0.3366636978178901,1.0,0.38161838030773204,0.35284855501559187,0.4273319126793105,0.26813912535001133,0.4004410658023039,0.237055885538115,0.36413187761963656,0.4188217760446451,0.4586467619239326,0.385241002563959,0.3289985616940599,0.32341062989632813,0.32499290896859995,0.3942009319050873,0.3209762982580623,0.44370443196894116,0.4947233167087109,0.3317442976509646,0.32445379084519466,0.43172587513294075,0.4326564488730742,0.36059825184652844,0.4015768264578893,0.3421476507269906,0.370204344965454,0.38299606859723523,0.3774549905209366,0.3416389396724757,0.4212822527823512,0.42511327075339905,0.44001645070029816,0.36152824715184484,0.41253962252293325,0.39293551132086507,0.35126974089699936,0.3108060985877106,0.15513477528316066,0.333052213448843,0.25322611144097285,0.35767378470943545,0.3639130764748925,0.3921787454195969,0.44538470451720236,0.3571443174034469,0.3434805391013253,0.28825397843585804,0.370170548023549,0.3521576927041202,0.23809483315020916,0.392078098089178,0.3646987972289008,0.335620144448157,0.3601519011837745,0.40933463150013544,0.3833626074394503,0.4211624758434865,0.4456970191269644,0.3595328590425185,0.3887514665213371,0.43971895545198036,0.3849133703722633,0.39823203421299774
CVX,0.3509879929801582,0.4318419004361859,0.484556478054264,0.3758393413673467,0.450913442373331,0.4972052949127146,0.3665805852490678,0.3294004936018672,0.4718271779885722,0.48211197951160295,0.49092704509158575,0.3040542126098979,0.5393023505338757,0.34462039060706906,0.5669450274493025,0.30906123458205753,0.5299575808094177,0.6101600268350061,0.2984103324266628,0.38457927288046995,0.45033395852092,0.4835909542035384,0.7583638783779941,0.3837910247876872,0.434320822871838,0.38161838030773204,1.0,0.4151524784270072,0.48274197872042257,0.2983318814361289,0.5931323547850912,0.35139224657209206,0.4930784710549298,0.47390265206987364,0.4897713145925426,0.5052617111831502,0.3156050334545906,0.38106115621069814,0.3797479413514788,0.49910369449292163,0.6437998507899816,0.44155524738970636,0.5929767547409944,0.46112705131133896,0.43198118439308975,0.46292211035267,0.5485166685875656,0.3320130588442518,0.4444481903848345,0.37485741730611,0.38401075974519655,0.3829704561288748,0.4483091651579168,0.38451518009213376,0.4434141268462099,0.5500683423931061,0.5599502438811969,0.3345112932619639,0.43064999276027777,0.5120194107963355,0.4424521869787136,0.3358431861186006,0.17369183813147013,0.3532194090454772,0.3205589739241079,0.4631219886103984,0.7252975557540595,0.3776051373817761,0.45370825653389535,0.4048660128092779,0.40355529101700505,0.39432834810085576,0.37123894652669914,0.6983360379220936,0.25288159221258255,0.4399584305432463,0.42782965332217043,0.3170705433345252,0.47136296856330606,0.4037302777797713,0.5506183773021764,0.49929326131410534,0.5531839197855476,0.4072732584805759,0.4044153503193826,0.5336729491815159,0.2904053384285389,0.805567253678197
